Arrival Time,order,wait,payment,Total Time
2024-04-23 20:37:17,9.0,52.0,43.0,104.0
2024-04-23 20:38:45,9.0,52.0,70.0,131.0
2024-04-23 20:38:21,45.0,44.0,88.0,177.0
2024-04-23 20:40:18,45.0,44.0,65.0,154.0
2024-04-23 20:41:41,45.0,44.0,171.0,260.0
2024-04-23 20:41:25,51.0,185.0,247.0,483.0
2024-04-23 20:44:24,0.0,297.0,45.0,342.0
2024-04-23 20:46:10,14.0,216.0,55.0,285.0
2024-04-23 20:46:49,164.0,72.0,51.0,287.0
2024-04-23 20:50:11,14.0,64.0,37.0,115.0
2024-04-23 20:50:52,50.0,25.0,36.0,111.0
2024-04-23 20:52:38,50.0,20.0,26.0,96.0
2024-04-23 20:53:04,50.0,20.0,33.0,103.0
2024-04-23 20:53:22,50.0,20.0,45.0,115.0
2024-04-23 20:53:50,50.0,20.0,107.0,177.0
2024-04-23 20:53:03,9.0,99.0,158.0,266.0
2024-04-23 20:54:22,8.0,217.0,37.0,262.0
2024-04-23 20:58:17,15.0,107.0,83.0,205.0
2024-04-23 20:59:17,23.0,121.0,131.0,275.0
2024-04-23 21:04:04,23.0,121.0,183.0,327.0
2024-04-23 21:08:26,51.0,17.0,206.0,274.0
2024-04-23 21:11:19,24.0,74.0,61.0,159.0
2024-04-23 21:13:09,40.0,20.0,98.0,158.0
2024-04-23 21:14:40,43.0,28.0,253.0,324.0
2024-04-23 21:20:15,43.0,28.0,26.0,97.0
2024-04-23 21:20:56,23.0,11.0,103.0,137.0
2024-04-23 21:21:41,43.0,43.0,182.0,268.0
2024-04-23 21:23:12,43.0,121.0,49.0,213.0
2024-04-23 21:24:22,65.0,79.0,179.0,323.0
2024-04-23 21:27:19,65.0,79.0,39.0,183.0
2024-04-23 21:32:05,22.0,9.0,114.0,145.0
2024-04-23 21:35:57,9.0,13.0,130.0,152.0
2024-04-23 21:36:41,33.0,68.0,266.0,367.0
2024-04-23 21:37:44,79.0,215.0,112.0,406.0
2024-04-23 21:39:32,52.0,243.0,105.0,400.0
2024-04-23 21:41:19,40.0,247.0,209.0,496.0
2024-04-23 21:42:19,99.0,328.0,71.0,498.0
2024-04-23 21:44:18,27.0,345.0,56.0,428.0
2024-04-23 21:46:50,12.0,258.0,105.0,375.0
2024-04-23 21:49:45,34.0,156.0,203.0,393.0
2024-04-23 21:49:53,188.0,86.0,197.0,471.0
2024-04-23 21:52:07,51.0,232.0,155.0,438.0
2024-04-23 21:57:12,30.0,246.0,34.0,310.0
2024-04-23 21:58:14,37.0,207.0,58.0,302.0
2024-04-23 22:00:54,35.0,100.0,191.0,326.0
2024-04-23 22:01:08,9.0,272.0,102.0,383.0
2024-04-23 22:04:18,28.0,182.0,81.0,291.0
2024-04-23 22:06:03,26.0,154.0,45.0,225.0
2024-04-23 22:07:40,57.0,67.0,227.0,351.0
2024-04-23 22:09:03,82.0,187.0,60.0,329.0
2024-04-23 22:12:01,34.0,109.0,73.0,216.0
2024-04-23 22:13:46,16.0,90.0,172.0,278.0
2024-04-23 22:14:55,8.0,194.0,79.0,281.0
2024-04-23 22:15:59,37.0,171.0,34.0,242.0
2024-04-23 22:16:31,10.0,186.0,223.0,419.0
2024-04-23 22:17:05,14.0,377.0,99.0,490.0
2024-04-23 22:19:08,12.0,350.0,71.0,433.0
2024-04-23 22:19:46,38.0,348.0,37.0,423.0
2024-04-23 22:22:21,20.0,244.0,68.0,332.0
2024-04-23 22:23:52,13.0,224.0,68.0,305.0
2024-04-23 22:28:09,27.0,18.0,114.0,159.0
2024-04-23 22:28:56,9.0,95.0,55.0,159.0
2024-04-23 22:32:10,42.0,20.0,233.0,295.0
2024-04-23 22:33:22,53.0,166.0,80.0,299.0
2024-04-23 22:37:11,22.0,40.0,291.0,353.0
2024-04-23 22:39:47,9.0,182.0,38.0,229.0
2024-04-23 22:43:17,50.0,7.0,541.0,598.0
2024-04-23 22:45:05,83.0,404.0,50.0,537.0
2024-04-23 22:46:48,40.0,390.0,263.0,693.0
2024-04-23 22:48:20,22.0,573.0,26.0,621.0
2024-04-23 22:48:27,49.0,550.0,37.0,636.0
2024-04-23 22:52:04,20.0,401.0,43.0,464.0
2024-04-23 22:54:58,148.0,139.0,96.0,383.0
2024-04-23 22:58:34,51.0,109.0,296.0,456.0
2024-04-23 22:57:50,15.0,481.0,29.0,525.0
2024-04-23 22:59:56,17.0,390.0,48.0,455.0
2024-04-23 23:00:22,69.0,350.0,174.0,593.0
2024-04-23 23:02:35,214.0,233.0,224.0,671.0
2024-04-23 23:07:20,41.0,354.0,83.0,478.0
2024-04-23 23:07:48,20.0,415.0,170.0,605.0
2024-04-23 23:10:51,9.0,410.0,109.0,528.0
2024-04-23 23:08:44,104.0,551.0,62.0,717.0
2024-04-23 23:16:10,99.0,163.0,52.0,314.0
2024-04-23 23:14:31,175.0,200.0,49.0,424.0
2024-04-23 23:18:26,60.0,156.0,55.0,271.0
2024-04-23 23:19:16,27.0,173.0,48.0,248.0
2024-04-23 23:20:56,39.0,119.0,51.0,209.0
2024-04-23 23:22:39,21.0,78.0,90.0,189.0
2024-04-23 23:26:02,21.0,18.0,99.0,138.0
2024-04-23 23:27:28,21.0,18.0,38.0,77.0
2024-04-23 23:31:01,9.0,7.0,75.0,91.0
2024-04-23 23:36:48,17.0,8.0,141.0,166.0
2024-04-23 23:37:09,43.0,95.0,96.0,234.0
2024-04-23 23:38:14,42.0,122.0,270.0,434.0
2024-04-23 23:38:17,51.0,337.0,58.0,446.0
2024-04-23 23:41:17,6.0,289.0,73.0,368.0
2024-04-23 23:41:51,24.0,304.0,126.0,454.0
2024-04-23 23:44:29,53.0,233.0,318.0,604.0
2024-04-23 23:45:56,8.0,504.0,41.0,553.0
2024-04-23 23:53:24,11.0,88.0,60.0,159.0
2024-04-23 23:53:59,54.0,62.0,42.0,158.0
2024-04-23 23:55:05,16.0,66.0,44.0,126.0
2024-04-23 23:55:55,29.0,51.0,23.0,103.0
2024-04-23 23:57:42,29.0,26.0,137.0,192.0
2024-04-23 23:56:48,11.0,162.0,104.0,277.0
2024-04-23 23:57:29,19.0,217.0,57.0,293.0
2024-04-23 23:58:10,8.0,239.0,254.0,501.0
2024-04-24 00:00:22,25.0,336.0,69.0,430.0
2024-04-24 00:02:34,8.0,281.0,55.0,344.0
2024-04-24 00:02:58,17.0,300.0,219.0,536.0
2024-04-24 00:03:59,162.0,305.0,37.0,504.0
2024-04-24 00:06:11,42.0,297.0,64.0,403.0
2024-04-24 00:07:43,164.0,163.0,45.0,372.0
2024-04-24 00:10:48,59.0,122.0,107.0,288.0
2024-04-24 00:12:01,21.0,183.0,236.0,440.0
2024-04-24 00:15:05,215.0,23.0,38.0,276.0
2024-04-24 00:19:41,215.0,23.0,79.0,317.0
2024-04-24 00:20:22,215.0,23.0,224.0,462.0
2024-04-24 00:19:11,116.0,211.0,252.0,579.0
2024-04-24 00:21:27,68.0,368.0,81.0,517.0
2024-04-24 00:23:02,19.0,398.0,129.0,546.0
2024-04-24 00:23:40,141.0,372.0,118.0,631.0
2024-04-24 00:27:48,10.0,365.0,87.0,462.0
2024-04-24 00:27:58,121.0,315.0,109.0,545.0
2024-04-24 00:30:41,53.0,338.0,47.0,438.0
2024-04-24 00:31:56,63.0,296.0,181.0,540.0
2024-04-24 00:33:26,71.0,380.0,115.0,566.0
2024-04-24 00:35:05,116.0,343.0,28.0,487.0
2024-04-24 00:37:27,43.0,296.0,149.0,488.0
2024-04-24 00:38:36,31.0,381.0,106.0,518.0
2024-04-24 00:39:32,386.0,74.0,104.0,564.0
2024-04-24 00:46:16,33.0,120.0,29.0,182.0
2024-04-24 00:47:10,40.0,81.0,271.0,392.0
2024-04-24 00:48:18,28.0,292.0,45.0,365.0
2024-04-24 00:49:01,65.0,244.0,119.0,428.0
2024-04-24 00:51:09,48.0,249.0,37.0,334.0
2024-04-24 00:53:08,14.0,198.0,54.0,266.0
2024-04-24 00:55:43,22.0,82.0,29.0,133.0
2024-04-24 00:56:49,56.0,5.0,43.0,104.0
2024-04-24 00:58:44,56.0,5.0,98.0,159.0
2024-04-24 01:00:20,56.0,5.0,142.0,203.0
2024-04-24 01:00:15,18.0,105.0,56.0,179.0
2024-04-24 01:03:29,10.0,20.0,84.0,114.0
2024-04-24 01:04:06,15.0,55.0,74.0,144.0
2024-04-24 01:04:44,4.0,100.0,37.0,141.0
2024-04-24 01:06:53,4.0,18.0,26.0,48.0
2024-04-24 01:06:49,20.0,11.0,44.0,75.0
2024-04-24 01:07:41,25.0,31.0,118.0,174.0
2024-04-24 01:09:00,40.0,58.0,190.0,288.0
2024-04-24 01:10:05,115.0,100.0,256.0,471.0
2024-04-24 01:12:18,44.0,285.0,82.0,411.0
2024-04-24 01:13:26,40.0,303.0,65.0,408.0
2024-04-24 01:16:06,15.0,227.0,43.0,285.0
2024-04-24 01:18:26,26.0,116.0,43.0,185.0
2024-04-24 01:19:20,170.0,37.0,114.0,321.0
2024-04-24 01:22:33,19.0,104.0,135.0,258.0
2024-04-24 01:25:34,50.0,19.0,302.0,371.0
2024-04-24 01:26:45,13.0,281.0,163.0,457.0
2024-04-24 01:27:30,36.0,372.0,104.0,512.0
2024-04-24 01:29:27,49.0,340.0,67.0,456.0
2024-04-24 01:30:43,12.0,363.0,56.0,431.0
2024-04-24 01:31:26,44.0,336.0,32.0,412.0
2024-04-24 01:32:45,122.0,210.0,37.0,369.0
2024-04-24 01:34:48,98.0,131.0,59.0,288.0
2024-04-24 01:38:07,16.0,70.0,103.0,189.0
2024-04-24 01:36:56,44.0,215.0,26.0,285.0
2024-04-24 01:38:49,64.0,103.0,41.0,208.0
2024-04-24 01:40:23,68.0,43.0,84.0,195.0
2024-04-24 01:41:49,37.0,62.0,225.0,324.0
2024-04-24 01:42:58,9.0,242.0,53.0,304.0
2024-04-24 01:43:29,10.0,255.0,33.0,298.0
2024-04-24 01:45:45,16.0,141.0,31.0,188.0
2024-04-24 01:46:23,21.0,120.0,39.0,180.0
2024-04-24 01:46:40,44.0,101.0,37.0,182.0
2024-04-24 01:47:46,41.0,75.0,136.0,252.0
2024-04-24 01:48:58,19.0,162.0,332.0,513.0
2024-04-24 01:49:44,71.0,389.0,162.0,622.0
2024-04-24 01:51:16,21.0,504.0,49.0,574.0
2024-04-24 01:52:01,25.0,497.0,81.0,603.0
2024-04-24 01:52:07,80.0,493.0,69.0,642.0
2024-04-24 01:54:16,208.0,316.0,35.0,559.0
2024-04-24 01:58:00,54.0,275.0,60.0,389.0
2024-04-24 01:59:24,51.0,249.0,177.0,477.0
2024-04-24 02:00:38,42.0,354.0,41.0,437.0
2024-04-24 02:01:46,44.0,320.0,76.0,440.0
2024-04-24 02:02:59,97.0,263.0,40.0,400.0
2024-04-24 02:05:00,46.0,229.0,72.0,347.0
2024-04-24 02:06:11,11.0,259.0,57.0,327.0
2024-04-24 02:06:40,57.0,234.0,43.0,334.0
2024-04-24 02:07:57,26.0,226.0,48.0,300.0
2024-04-24 02:09:06,47.0,179.0,80.0,306.0
2024-04-24 02:10:53,31.0,161.0,70.0,262.0
2024-04-24 02:12:36,51.0,100.0,92.0,243.0
2024-04-24 02:13:52,39.0,130.0,69.0,238.0
2024-04-24 02:17:58,39.0,130.0,61.0,230.0
2024-04-24 02:18:06,39.0,130.0,35.0,204.0
2024-04-24 02:19:14,18.0,15.0,191.0,224.0
2024-04-24 02:21:47,100.0,7.0,302.0,409.0
2024-04-24 02:22:58,121.0,183.0,115.0,419.0
2024-04-24 02:25:44,26.0,244.0,43.0,313.0
2024-04-24 02:26:37,85.0,168.0,206.0,459.0
2024-04-24 02:29:06,18.0,285.0,30.0,333.0
2024-04-24 02:29:15,59.0,250.0,136.0,445.0
2024-04-24 02:30:48,82.0,278.0,119.0,479.0
2024-04-24 02:30:52,21.0,373.0,70.0,464.0
2024-04-24 02:32:33,99.0,330.0,112.0,541.0
2024-04-24 02:34:44,12.0,392.0,46.0,450.0
2024-04-24 02:35:23,8.0,400.0,42.0,450.0
2024-04-24 02:35:26,50.0,303.0,31.0,384.0
2024-04-24 02:42:06,19.0,46.0,42.0,107.0
2024-04-24 02:43:38,19.0,46.0,268.0,333.0
2024-04-24 02:54:56,93.0,22.0,264.0,379.0
2024-04-24 02:56:50,34.0,223.0,69.0,326.0
2024-04-24 02:59:28,10.0,156.0,155.0,321.0
2024-04-24 03:01:46,57.0,132.0,137.0,326.0
2024-04-24 03:03:59,9.0,176.0,49.0,234.0
2024-04-24 03:06:27,51.0,30.0,59.0,140.0
2024-04-24 03:09:02,51.0,30.0,344.0,425.0
2024-04-24 03:07:39,141.0,260.0,101.0,502.0
2024-04-24 03:10:29,33.0,299.0,132.0,464.0
2024-04-24 03:11:26,98.0,306.0,36.0,440.0
2024-04-24 03:11:04,121.0,181.0,49.0,351.0
2024-04-24 03:17:01,82.0,55.0,74.0,211.0
2024-04-24 03:17:08,23.0,110.0,74.0,207.0
2024-04-24 03:19:19,28.0,121.0,36.0,185.0
2024-04-24 03:21:11,9.0,59.0,64.0,132.0
2024-04-24 03:21:45,70.0,25.0,34.0,129.0
2024-04-24 03:24:03,70.0,25.0,34.0,129.0
2024-04-24 03:24:14,70.0,25.0,36.0,131.0
2024-04-24 03:24:11,13.0,22.0,62.0,97.0
2024-04-24 03:25:20,13.0,22.0,76.0,111.0
2024-04-24 03:26:33,18.0,2.0,84.0,104.0
2024-04-24 03:27:14,40.0,14.0,32.0,86.0
2024-04-24 03:28:59,40.0,14.0,29.0,83.0
2024-04-24 03:28:16,34.0,16.0,53.0,103.0
2024-04-24 03:30:14,34.0,16.0,76.0,126.0
2024-04-24 03:32:26,34.0,16.0,133.0,183.0
2024-04-24 03:32:19,8.0,103.0,52.0,163.0
2024-04-24 03:36:48,83.0,8.0,102.0,193.0
2024-04-24 03:38:29,11.0,78.0,108.0,197.0
2024-04-24 03:39:48,85.0,22.0,52.0,159.0
2024-04-24 03:42:46,85.0,22.0,33.0,140.0
2024-04-24 03:45:54,85.0,22.0,46.0,153.0
2024-04-24 03:45:18,79.0,15.0,196.0,290.0
2024-04-24 03:51:19,52.0,137.0,49.0,238.0
2024-04-24 03:51:45,11.0,132.0,52.0,195.0
2024-04-24 03:51:19,52.0,132.0,52.0,236.0
2024-04-24 03:47:09,52.0,132.0,49.0,233.0
2024-04-24 03:57:54,9.0,10.0,278.0,297.0
2024-04-24 03:58:34,15.0,238.0,72.0,325.0
2024-04-24 04:00:04,71.0,154.0,247.0,472.0
2024-04-24 04:02:51,24.0,279.0,38.0,341.0
2024-04-24 04:07:07,9.0,70.0,205.0,284.0
2024-04-24 04:12:10,9.0,70.0,33.0,112.0
2024-04-24 04:16:44,9.0,70.0,339.0,418.0
2024-04-24 04:15:34,49.0,329.0,29.0,407.0
2024-04-24 04:23:25,58.0,10.0,124.0,192.0
2024-04-24 04:29:25,41.0,22.0,87.0,150.0
2024-04-24 04:34:28,12.0,14.0,51.0,77.0
2024-04-24 04:36:14,18.0,33.0,83.0,134.0
2024-04-24 04:37:11,127.0,9.0,103.0,239.0
2024-04-24 04:47:58,127.0,9.0,160.0,296.0
2024-04-24 04:48:40,20.0,75.0,75.0,170.0
2024-04-24 04:50:30,12.0,52.0,44.0,108.0
2024-04-24 04:52:35,12.0,52.0,81.0,145.0
2024-04-24 14:05:47,3.0,21.0,286.0,310.0
2024-04-24 14:18:28,27.0,31.0,325.0,383.0
2024-04-24 14:19:36,34.0,255.0,80.0,369.0
2024-04-24 14:21:16,27.0,246.0,168.0,441.0
2024-04-24 14:23:31,31.0,338.0,16.0,385.0
2024-04-24 14:22:22,19.0,345.0,217.0,581.0
2024-04-24 14:33:07,19.0,32.0,195.0,246.0
2024-04-24 14:37:15,30.0,15.0,171.0,216.0
2024-04-24 14:49:22,24.0,16.0,226.0,266.0
2024-04-24 14:54:42,69.0,22.0,302.0,393.0
2024-04-24 14:59:21,13.0,85.0,28.0,126.0
2024-04-24 15:03:50,21.0,16.0,113.0,150.0
2024-04-24 15:09:18,23.0,17.0,125.0,165.0
2024-04-24 15:14:19,23.0,17.0,274.0,314.0
2024-04-24 15:14:45,22.0,190.0,121.0,333.0
2024-04-24 15:20:21,22.0,190.0,198.0,410.0
2024-04-24 15:20:47,31.0,123.0,147.0,301.0
2024-04-24 15:28:22,20.0,7.0,136.0,163.0
2024-04-24 15:30:01,20.0,7.0,293.0,320.0
2024-04-24 15:30:27,48.0,271.0,52.0,371.0
2024-04-24 15:36:47,48.0,38.0,85.0,171.0
2024-04-24 15:41:18,48.0,38.0,256.0,342.0
2024-04-24 15:41:31,59.0,149.0,92.0,300.0
2024-04-24 15:43:01,49.0,143.0,57.0,249.0
2024-04-24 15:48:36,38.0,15.0,172.0,225.0
2024-04-24 15:57:48,129.0,16.0,469.0,614.0
2024-04-24 16:01:57,18.0,325.0,101.0,444.0
2024-04-24 16:03:57,107.0,199.0,127.0,433.0
2024-04-24 16:12:50,59.0,15.0,205.0,279.0
2024-04-24 16:17:34,59.0,15.0,90.0,164.0
2024-04-24 16:17:39,19.0,20.0,202.0,241.0
2024-04-24 16:26:14,55.0,20.0,429.0,504.0
2024-04-24 16:27:29,23.0,369.0,41.0,433.0
2024-04-24 16:36:31,24.0,233.0,18.0,275.0
2024-04-24 16:38:14,30.0,189.0,234.0,453.0
2024-04-24 16:40:02,27.0,303.0,137.0,467.0
2024-04-24 16:44:15,46.0,149.0,327.0,522.0
2024-04-24 16:49:12,18.0,194.0,60.0,272.0
2024-04-24 16:51:58,29.0,73.0,135.0,237.0
2024-04-24 16:54:02,29.0,36.0,113.0,178.0
2024-04-24 16:54:24,135.0,33.0,135.0,303.0
2024-04-24 16:59:26,135.0,33.0,217.0,385.0
2024-04-24 16:57:02,197.0,122.0,97.0,416.0
2024-04-24 17:03:01,197.0,122.0,157.0,476.0
2024-04-24 17:04:14,197.0,122.0,68.0,387.0
2024-04-24 17:07:39,197.0,122.0,304.0,623.0
2024-04-24 17:05:39,141.0,247.0,65.0,453.0
2024-04-24 17:18:33,141.0,247.0,215.0,603.0
2024-04-24 17:19:03,24.0,137.0,190.0,351.0
2024-04-24 17:27:21,23.0,38.0,77.0,138.0
2024-04-24 17:29:20,118.0,23.0,164.0,305.0
2024-04-24 17:33:18,33.0,25.0,261.0,319.0
2024-04-24 17:34:36,97.0,129.0,71.0,297.0
2024-04-24 17:36:32,14.0,147.0,115.0,276.0
2024-04-24 17:40:14,109.0,28.0,390.0,527.0
2024-04-24 17:43:21,18.0,320.0,41.0,379.0
2024-04-24 17:49:56,18.0,320.0,171.0,509.0
2024-04-24 17:50:14,18.0,320.0,57.0,395.0
2024-04-24 17:52:45,18.0,320.0,38.0,376.0
2024-04-24 17:48:15,278.0,26.0,312.0,616.0
2024-04-24 17:53:20,98.0,181.0,222.0,501.0
2024-04-24 18:02:22,98.0,181.0,63.0,342.0
2024-04-24 18:02:45,98.0,181.0,371.0,650.0
2024-04-24 18:06:04,42.0,156.0,19.0,217.0
2024-04-24 18:01:36,142.0,277.0,351.0,770.0
2024-04-24 18:07:22,161.0,251.0,72.0,484.0
2024-04-24 18:16:09,161.0,251.0,79.0,491.0
2024-04-24 18:17:15,161.0,251.0,55.0,467.0
2024-04-24 18:19:28,27.0,24.0,275.0,326.0
2024-04-24 18:21:16,86.0,141.0,89.0,316.0
2024-04-24 18:23:01,20.0,171.0,291.0,482.0
2024-04-24 18:23:43,35.0,390.0,202.0,627.0
2024-04-24 18:25:07,61.0,446.0,65.0,572.0
2024-04-24 18:26:51,61.0,391.0,157.0,609.0
2024-04-24 18:32:51,61.0,199.0,269.0,529.0
2024-04-24 18:34:46,27.0,367.0,307.0,701.0
2024-04-24 18:39:55,114.0,266.0,293.0,673.0
2024-04-24 18:42:34,71.0,437.0,145.0,653.0
2024-04-24 18:44:52,23.0,484.0,163.0,670.0
2024-04-24 18:45:59,150.0,441.0,139.0,730.0
2024-04-24 18:49:30,21.0,484.0,144.0,649.0
2024-04-24 18:49:33,148.0,426.0,48.0,622.0
2024-04-24 18:54:01,104.0,328.0,130.0,562.0
2024-04-24 18:57:42,101.0,293.0,20.0,414.0
2024-04-24 18:59:37,107.0,227.0,21.0,355.0
2024-04-24 18:56:14,40.0,363.0,213.0,616.0
2024-04-24 19:03:08,39.0,183.0,54.0,276.0
2024-04-24 19:04:51,28.0,93.0,75.0,196.0
2024-04-24 19:08:05,28.0,93.0,312.0,433.0
2024-04-24 19:07:30,47.0,294.0,180.0,521.0
2024-04-24 19:09:32,62.0,331.0,44.0,437.0
2024-04-24 19:10:21,22.0,350.0,51.0,423.0
2024-04-24 19:11:09,54.0,277.0,209.0,540.0
2024-04-24 19:13:42,96.0,323.0,277.0,696.0
2024-04-24 19:19:00,21.0,365.0,20.0,406.0
2024-04-24 19:15:49,34.0,498.0,222.0,754.0
2024-04-24 19:22:11,32.0,363.0,108.0,503.0
2024-04-24 19:24:50,82.0,263.0,56.0,401.0
2024-04-24 19:26:47,30.0,243.0,76.0,349.0
2024-04-24 19:28:09,4.0,250.0,75.0,329.0
2024-04-24 19:30:37,25.0,139.0,84.0,248.0
2024-04-24 19:34:18,25.0,52.0,153.0,230.0
2024-04-24 19:31:53,270.0,25.0,98.0,393.0
2024-04-24 19:37:54,270.0,25.0,68.0,363.0
2024-04-24 19:37:25,77.0,59.0,74.0,210.0
2024-04-24 19:40:01,38.0,156.0,20.0,214.0
2024-04-24 19:40:29,38.0,106.0,275.0,419.0
2024-04-24 19:41:07,122.0,141.0,23.0,286.0
2024-04-24 19:44:53,113.0,57.0,71.0,241.0
2024-04-24 19:47:17,34.0,40.0,68.0,142.0
2024-04-24 19:49:09,34.0,40.0,69.0,143.0
2024-04-24 19:48:16,54.0,48.0,141.0,243.0
2024-04-24 19:49:01,51.0,121.0,51.0,223.0
2024-04-24 19:53:51,51.0,121.0,186.0,358.0
2024-04-24 19:56:52,51.0,121.0,91.0,263.0
2024-04-24 19:57:06,81.0,6.0,154.0,241.0
